pmid,pmc,title,journal,doi,issn,publisher
18980579.0,,Structural analysis of a glycoside hydrolase family 43 arabinoxylan arabinofuranohydrolase in complex with xylotetraose reveals a different binding mechanism compared with other members of the same family.,Biochem J,10.1042/BJ20081256,1470-8728,Portland Press Ltd.
25857800.0,,Structure-based biophysical analysis of the interaction of rhodopsin with G protein and arrestin.,Methods Enzymol,10.1016/bs.mie.2014.12.014,1557-7988,Elsevier
15066428.0,,Crystal structure of the excisionase-DNA complex from bacteriophage lambda.,J Mol Biol,10.1016/j.jmb.2004.02.053,0022-2836,Elsevier BV
16698553.0,,Rounding up: Engineering 12-membered rings from the cyclic 11-mer TRAP.,Structure,10.1016/j.str.2006.03.013,0969-2126,Elsevier BV
24184277.0,,Intramolecular donor strand complementation in the E. coli type 1 pilus subunit FimA explains the existence of FimA monomers as off-pathway products of pilus assembly that inhibit host cell apoptosis.,J Mol Biol,10.1016/j.jmb.2013.10.029,1089-8638,Elsevier BV
17284852.0,,Mutational analyses of a single-stranded telomeric DNA binding domain of fission yeast pot1: conflict with X-ray crystallographic structure.,Biosci Biotechnol Biochem,10.1271/bbb.60532,0916-8451,Oxford University Press (OUP)
20230749.0,2841041.0,Sorting of the Alzheimer's disease amyloid precursor protein mediated by the AP-4 complex.,Dev Cell,10.1016/j.devcel.2010.01.015,1878-1551,Elsevier BV
27193682.0,4940141.0,Near-atomic resolution visualization of human transcription promoter opening.,Nature,10.1038/nature17970,1476-4687,Springer Science and Business Media LLC
15928919.0,,Organization of rhodopsin molecules in native membranes of rod cells--an old theoretical model compared to new experimental data.,J Mol Model,10.1007/s00894-005-0268-3,0948-5023,Springer Science and Business Media LLC
17521668.0,,An asymmetric structure of the Bacillus subtilis replication terminator protein in complex with DNA.,J Mol Biol,10.1016/j.jmb.2007.02.067,0022-2836,Elsevier BV
33311513.0,7733464.0,The nuclear localization sequence mediates hnRNPA1 amyloid fibril formation revealed by cryoEM structure.,Nat Commun,10.1038/s41467-020-20227-8,2041-1723,Springer Science and Business Media LLC
33305524.0,,Structural snapshot of the mitochondrial protein import gate.,FEBS J,10.1111/febs.15661,1742-4658,Wiley
22303017.0,3322824.0,Structural basis for antifreeze activity of ice-binding protein from arctic yeast.,J Biol Chem,10.1074/jbc.M111.331835,1083-351X,Elsevier BV
33006578.0,7531245.0,Structure of the substrate-binding domain of Plasmodium falciparum heat-shock protein 70-x.,Acta Crystallogr F Struct Biol Commun,10.1107/S2053230X2001208X,2053-230X,International Union of Crystallography (IUCr)
22132858.0,,The crystal structure of human UDP-glucose pyrophosphorylase reveals a latch effect that influences enzymatic activity.,Biochem J,10.1042/BJ20111598,1470-8728,Portland Press Ltd.
24169694.0,3853298.0,The concave face of decorin mediates reversible dimerization and collagen binding.,J Biol Chem,10.1074/jbc.M113.504530,1083-351X,Elsevier BV
33971209.0,,Erv1 and Cytochrome c Mediate Rapid Electron Transfer via A Collision-Type Interaction.,J Mol Biol,10.1016/j.jmb.2021.167045,1089-8638,Elsevier BV
33883742.0,7610991.0,Structure of human telomerase holoenzyme with bound telomeric DNA.,Nature,10.1038/s41586-021-03415-4,1476-4687,Springer Science and Business Media LLC
20592081.0,2937605.0,The architecture and chemical stability of the archaeal Sulfolobus turreted icosahedral virus.,J Virol,10.1128/JVI.00708-10,1098-5514,American Society for Microbiology
24648513.0,4007420.0,Structure-guided mutation of the conserved G3-box glycine in Rheb generates a constitutively activated regulator of mammalian target of rapamycin (mTOR).,J Biol Chem,10.1074/jbc.C113.543736,1083-351X,Elsevier BV
12706722.0,,Crystal structure of thermostable aspartase from Bacillus sp. YM55-1: structure-based exploration of functional sites in the aspartase family.,J Mol Biol,10.1016/s0022-2836(03)00310-3,0022-2836,Elsevier BV
15272174.0,,"Purification, crystallization and preliminary crystallographic analysis of the glycine-cleavage system component T-protein from Pyrococcus horikoshii OT3.",Acta Crystallogr D Biol Crystallogr,10.1107/S0907444904012910,0907-4449,International Union of Crystallography (IUCr)
23254773.0,,cAMP-binding site of PKA as a molecular target of bisabolangelone against melanocyte-specific hyperpigmented disorder.,J Invest Dermatol,10.1038/jid.2012.425,1523-1747,Elsevier BV
20576851.0,,The structure of cbb3 cytochrome oxidase provides insights into proton pumping.,Science,10.1126/science.1187303,1095-9203,American Association for the Advancement of Science (AAAS)
20054133.0,2802885.0,Crystallization and preliminary X-ray crystallographic analysis of a new crystal form of hydroxylamine oxidoreductase from Nitrosomonas europaea.,Acta Crystallogr Sect F Struct Biol Cryst Commun,10.1107/S1744309109046119,1744-3091,International Union of Crystallography (IUCr)
30102747.0,6107290.0,Cryo-EM structure of the SARS coronavirus spike glycoprotein in complex with its host cell receptor ACE2.,PLoS Pathog,10.1371/journal.ppat.1007236,1553-7374,Public Library of Science (PLoS)
24816106.0,4722857.0,An arginine tetrad as mediator of input-dependent and input-independent ATPases in the clock protein KaiC.,Acta Crystallogr D Biol Crystallogr,10.1107/S1399004714003228,1399-0047,International Union of Crystallography (IUCr)
28092367.0,,Molecular architecture and dynamics of ASH1 mRNA recognition by its mRNA-transport complex.,Nat Struct Mol Biol,10.1038/nsmb.3351,1545-9985,Springer Science and Business Media LLC
15996101.0,,The modular structure of SIP facilitates its role in stabilizing multiprotein assemblies.,Biochemistry,10.1021/bi0502689,0006-2960,American Chemical Society (ACS)
11509713.0,,Enzymology. Nickel to the fore.,Science,10.1126/science.1064049,0036-8075,American Association for the Advancement of Science (AAAS)
10788328.0,,Microtubules switch occasionally into unfavorable configurations during elongation.,J Mol Biol,10.1006/jmbi.2000.3696,0022-2836,Elsevier BV
29266436.0,,"Aggregation Pathways of Native-Like Ubiquitin Promoted by Single-Point Mutation, Metal Ion Concentration, and Dielectric Constant of the Medium.",Chemistry,10.1002/chem.201705543,1521-3765,Wiley
17713926.0,,Solution structure of the hDlg/SAP97 PDZ2 domain and its mechanism of interaction with HPV-18 papillomavirus E6 protein.,Biochemistry,10.1021/bi700879k,0006-2960,American Chemical Society (ACS)
30550789.0,6366944.0,Protein Interaction Mapping Identifies RBBP6 as a Negative Regulator of Ebola Virus Replication.,Cell,10.1016/j.cell.2018.08.044,1097-4172,Elsevier BV
18245382.0,2268777.0,Discovery of CD8+ T cell epitopes in Chlamydia trachomatis infection through use of caged class I MHC tetramers.,Proc Natl Acad Sci U S A,10.1073/pnas.0711504105,1091-6490,Proceedings of the National Academy of Sciences
14711308.0,,Diflunisal analogues stabilize the native state of transthyretin. Potent inhibition of amyloidogenesis.,J Med Chem,10.1021/jm030347n,0022-2623,American Chemical Society (ACS)
32038041.0,,FiXR: a framework to reconstruct fiber cross-sections from X-ray fiber diffraction experiments.,Acta Crystallogr D Struct Biol,10.1107/S2059798319015961,2059-7983,International Union of Crystallography (IUCr)
29367338.0,5857977.0,Structure-function analyses generate novel specificities to assemble the components of multienzyme bacterial cellulosome complexes.,J Biol Chem,10.1074/jbc.RA117.001241,1083-351X,Elsevier BV
24011591.0,,Phosphorylation of p62 activates the Keap1-Nrf2 pathway during selective autophagy.,Mol Cell,10.1016/j.molcel.2013.08.003,1097-4164,Elsevier BV
27881300.0,5856483.0,Structure of the MIND Complex Defines a Regulatory Focus for Yeast Kinetochore Assembly.,Cell,10.1016/j.cell.2016.10.011,1097-4172,Elsevier BV
23644597.0,,Structure of a ubiquitin-loaded HECT ligase reveals the molecular basis for catalytic priming.,Nat Struct Mol Biol,10.1038/nsmb.2566,1545-9985,Springer Science and Business Media LLC
33328633.0,,Small-molecule inhibitors of human mitochondrial DNA transcription.,Nature,10.1038/s41586-020-03048-z,1476-4687,Springer Science and Business Media LLC
20305088.0,2938057.0,Building macromolecular assemblies by information-driven docking: introducing the HADDOCK multibody docking server.,Mol Cell Proteomics,10.1074/mcp.M000051-MCP201,1535-9484,Elsevier BV
28689660.0,5526789.0,Structure of Full-Length SMC and Rearrangements Required for Chromosome Organization.,Mol Cell,10.1016/j.molcel.2017.06.010,1097-4164,Elsevier BV
10884228.0,,Three-dimensional structure of the Tn5 synaptic complex transposition intermediate.,Science,10.1126/science.289.5476.77,0036-8075,American Association for the Advancement of Science (AAAS)
24313395.0,,4D cryo-electron microscopy of proteins.,J Am Chem Soc,10.1021/ja4115055,1520-5126,American Chemical Society (ACS)
28760974.0,5565460.0,Structural basis of subunit selectivity for competitive NMDA receptor antagonists with preference for GluN2A over GluN2B subunits.,Proc Natl Acad Sci U S A,10.1073/pnas.1707752114,1091-6490,Proceedings of the National Academy of Sciences
21868352.0,3401549.0,Structure of a light-activated LOV protein dimer that regulates transcription.,Sci Signal,10.1126/scisignal.2001945,1937-9145,American Association for the Advancement of Science (AAAS)
18280501.0,2279015.0,Cryo-EM structure of dodecameric Vps4p and its 2:1 complex with Vta1p.,J Mol Biol,10.1016/j.jmb.2008.01.009,1089-8638,Elsevier BV
31836717.0,6910952.0,Structural insights into ubiquitin recognition and Ufd1 interaction of Npl4.,Nat Commun,10.1038/s41467-019-13697-y,2041-1723,Springer Science and Business Media LLC
32420736.0,7590959.0,A γ-Lactam Siderophore Antibiotic Effective against Multidrug-Resistant Gram-Negative Bacilli.,J Med Chem,10.1021/acs.jmedchem.0c00255,1520-4804,American Chemical Society (ACS)
17761677.0,,A novel mechanism for substrate inhibition in Mycobacterium tuberculosis D-3-phosphoglycerate dehydrogenase.,J Biol Chem,10.1074/jbc.M704032200,0021-9258,Elsevier BV
30543422.0,,Controlling Photosynthetic Excitons by Selective Pigment Photooxidation.,J Phys Chem B,10.1021/acs.jpcb.8b08083,1520-5207,American Chemical Society (ACS)
32006285.0,,Modeling of Multimolecular Complexes.,Methods Mol Biol,10.1007/978-1-0716-0270-6_12,1940-6029,Springer US
29864163.0,5986128.0,Investigation of protein quaternary structure via stoichiometry and symmetry information.,PLoS One,10.1371/journal.pone.0197176,1932-6203,Public Library of Science (PLoS)
18400183.0,,Infinite kinetic stability against dissociation of supramolecular protein complexes through donor strand complementation.,Structure,10.1016/j.str.2008.01.013,0969-2126,Elsevier BV
15272163.0,,Two orthorhombic crystal structures of a galactose-specific lectin from Artocarpus hirsuta in complex with methyl-alpha-D-galactose.,Acta Crystallogr D Biol Crystallogr,10.1107/S090744490401354X,0907-4449,International Union of Crystallography (IUCr)
18161993.0,,On the contribution of water-mediated interactions to protein-complex stability.,Biochemistry,10.1021/bi7019639,0006-2960,American Chemical Society (ACS)
16909422.0,,Crystal structure of glycerophosphodiester phosphodiesterase from Agrobacterium tumefaciens by SAD with a large asymmetric unit.,Proteins,10.1002/prot.21079,1097-0134,Wiley
19731378.0,2767448.0,Crystal structures of Lys-63-linked tri- and di-ubiquitin reveal a highly extended chain architecture.,Proteins,10.1002/prot.22568,1097-0134,Wiley
21543851.0,,Structural basis for compound C inhibition of the human AMP-activated protein kinase α2 subunit kinase domain.,Acta Crystallogr D Biol Crystallogr,10.1107/S0907444911010201,1399-0047,International Union of Crystallography (IUCr)
24594526.0,,Design and synthesis of 2-styryl of 5-Nitroimidazole derivatives and antimicrobial activities as FabH inhibitors.,Eur J Med Chem,10.1016/j.ejmech.2014.02.004,1768-3254,Elsevier BV
27711177.0,5053510.0,Structural Basis of the Heterodimer Formation between Cell Shape-Determining Proteins Csd1 and Csd2 from Helicobacter pylori.,PLoS One,10.1371/journal.pone.0164243,1932-6203,Public Library of Science (PLoS)
26280531.0,4790445.0,Structure and mechanism of activity-based inhibition of the EGF receptor by Mig6.,Nat Struct Mol Biol,10.1038/nsmb.3074,1545-9985,Springer Science and Business Media LLC
11090284.0,,The 2.2 A resolution structure of the O(H) blood-group-specific lectin I from Ulex europaeus.,J Mol Biol,10.1006/jmbi.2000.4214,0022-2836,Elsevier BV
25209663.0,4224586.0,Architecture of mammalian respiratory complex I.,Nature,10.1038/nature13686,1476-4687,Springer Science and Business Media LLC
32929027.0,7533678.0,"Interfacial plasticity facilitates high reaction rate of E. coli FAS malonyl-CoA:ACP transacylase, FabD.",Proc Natl Acad Sci U S A,10.1073/pnas.2009805117,1091-6490,Proceedings of the National Academy of Sciences
12204472.0,,Investigations of new lead structures for the design of novel cyclooxygenase-2 inhibitors.,Eur J Med Chem,10.1016/s0223-5234(02)01373-9,0223-5234,Elsevier BV
28705762.0,5555079.0,Flexible Connectors between Capsomer Subunits that Regulate Capsid Assembly.,J Mol Biol,10.1016/j.jmb.2017.07.002,1089-8638,Elsevier BV
38870275.0,11235583.0,Structural basis of odor sensing by insect heteromeric odorant receptors.,Science,10.1126/science.adn6384,1095-9203,American Association for the Advancement of Science (AAAS)
19004819.0,2629113.0,Molecular basis for enzymatic sulfite oxidation: how three conserved active site residues shape enzyme activity.,J Biol Chem,10.1074/jbc.M807718200,0021-9258,Elsevier BV
26589798.0,4722450.0,The Structure of a Type 3 Secretion System (T3SS) Ruler Protein Suggests a Molecular Mechanism for Needle Length Sensing.,J Biol Chem,10.1074/jbc.M115.684423,1083-351X,Elsevier BV
17176061.0,1829208.0,"X-ray structure of a hydroxylase-regulatory protein complex from a hydrocarbon-oxidizing multicomponent monooxygenase, Pseudomonas sp. OX1 phenol hydroxylase.",Biochemistry,10.1021/bi0618969,1520-4995,American Chemical Society (ACS)
29526754.0,,Structure of a [NiFe] hydrogenase maturation protease HycI provides insights into its substrate selectivity.,Biochem Biophys Res Commun,10.1016/j.bbrc.2018.03.058,1090-2104,Elsevier BV
35446127.0,9239094.0,Structures of the Type IX Secretion/Gliding Motility Motor from across the Phylum Bacteroidetes.,mBio,10.1128/mbio.00267-22,2150-7511,American Society for Microbiology
33495333.0,7865125.0,Structural insights into a dimeric Psb27-photosystem II complex from a cyanobacterium Thermosynechococcus vulcanus.,Proc Natl Acad Sci U S A,10.1073/pnas.2018053118,1091-6490,Proceedings of the National Academy of Sciences
24642411.0,3953950.0,Structural basis of GSK-3 inhibition by N-terminal phosphorylation and by the Wnt receptor LRP6.,Elife,10.7554/eLife.01998,2050-084X,"eLife Sciences Publications, Ltd"
15269206.0,,The histone octamer is invisible when NF-kappaB binds to the nucleosome.,J Biol Chem,10.1074/jbc.M407235200,0021-9258,Elsevier BV
28801928.0,5654858.0,Cyclic oligomer design with de novo αβ-proteins.,Protein Sci,10.1002/pro.3270,1469-896X,Wiley
34200244.0,8201178.0,RbfA Is Involved in Two Important Stages of 30S Subunit Assembly: Formation of the Central Pseudoknot and Docking of Helix 44 to the Decoding Center.,Int J Mol Sci,10.3390/ijms22116140,1422-0067,MDPI AG
26757821.0,4786707.0,Novel Features of Eukaryotic Photosystem II Revealed by Its Crystal Structure Analysis from a Red Alga.,J Biol Chem,10.1074/jbc.M115.711689,1083-351X,Elsevier BV
18675274.0,,Crystal structure of glucose-6-phosphate isomerase from Thermus thermophilus HB8 showing a snapshot of active dimeric state.,J Mol Biol,10.1016/j.jmb.2008.07.041,1089-8638,Elsevier BV
21389988.0,,Crystal structure of metarhodopsin II.,Nature,10.1038/nature09789,1476-4687,Springer Science and Business Media LLC
12941964.0,,Crystal structure of an archaeal class I aldolase and the evolution of (betaalpha)8 barrel proteins.,J Biol Chem,10.1074/jbc.M305922200,0021-9258,Elsevier BV
23201273.0,3545015.0,Nonspecific recognition is achieved in Pot1pC through the use of multiple binding modes.,Structure,10.1016/j.str.2012.10.015,1878-4186,Elsevier BV
