pmid,issn
15797264,0026-2862
17229440,0022-2836
18723071,0300-483X
10713699,0950-9232
15881666,0300-8177
21387140,1435-1803
13679139,0378-5955
20110314,1477-9129
33387871,2468-2942
19536152,1476-5470
28178522,2211-1247
27829348,1875-5550
28578873,1878-4186
31277647,1742-2094
37822112,1607-842X
23808626,1936-086X
23104849,1524-4636
16543147,1097-2765
14645537,0270-7306
33300063,1791-3004
34303324,1613-4516
24437954,1535-3907
14698433,0166-6851
24413564,1362-4962
19886737,1607-842X
16920481,0171-2985
37318255,1940-087X
26642367,1558-8238
24170858,1091-6490
25733712,1540-8140
15904496,1471-2180
23916468,1873-6351
15060168,0270-7306
15311939,0006-2960
15743925,0022-3565
24333578,1873-3468
16409084,1083-3668
34011552,1098-5514
30791644,1422-0067
25081478,1471-4159
15221235,0175-7571
22329904,1365-2958
19950251,1096-9861
37294177,1099-0461
16496424,1040-452X
21427211,1530-6860
16167300,0952-3499
26466853,1365-2184
23342049,1932-6203
36897576,1477-9129
23255603,1083-351X
21945804,1525-2191
23954504,1878-4186
15598710,1530-6860
33927214,2045-2322
26004762,1879-0445
27884747,1090-2104
18587009,1528-0020
37439366,1362-4962
12435102,1434-6621
30018977,2314-6141
31772049,2150-7511
12363041,1420-682X
10860880,0042-6822
21075312,1878-3686
17905833,0961-8368
11972631,0019-2805
21287133,0079-6484
29564395,2379-5042
23285266,1932-6203
27566758,1759-6653
34515793,1537-1719
14613933,0021-9258
24658545,1932-6203
16896791,0032-0935
12747803,0264-6021
15155187,0066-4804
19273532,1362-4962
11558314,0042-8809
16490171,1671-4083
12651121,1046-5928
11463379,1097-2765
11500379,0261-4189
16682005,0006-291X
21402151,1873-3913
29643509,1476-4687
31357244,1471-4159
21977977,1520-4995
31693900,2211-1247
17040904,0021-9258
10734141,0021-9258
11989715,0829-8211
12183469,0021-9258
38228636,2045-2322
35993342,1477-9129
12787366,0950-382X
16395332,0261-4189
31952541,1756-9966
10755949,0036-8075
23769673,1097-4164
29113739,1464-3391
36598315,0006-9248
20163734,1471-2202
20505283,1881-2090
25343277,1945-7170
28578259,1950-6007
31415767,1089-8638
11483495,0261-4189
20603326,1540-8140
24878061,1089-8638
29956241,1940-6029
19774399,1617-4623
26049008,1872-7972
26447899,1533-4058
12033938,0006-2960
12876277,0021-9525
33544727,1935-2735
10799451,1071-412X
22589081,1460-2423
26923149,1477-9234
10891076,0006-2960
16438375,0372-9311
21118987,1091-6490
28782861,1095-8355
15857753,0960-0760
26767626,1879-0631
16760395,0022-1317
28552585,1090-2422
31847658,1097-9867
33058014,1573-5079
36825757,1098-2744
11044094,0022-538X
17227912,0022-1007
16319223,0027-8424
23554953,1932-6203
10790382,0016-6731
29803675,1090-2104
22386821,1096-0341
25733615,1098-5530
31463759,1874-270X
11738712,0166-6851
34229552,1554-8635
20086016,1083-351X
25541253,0006-3002
31340154,2211-1247
25107590,1873-7064
37604227,1539-7262
10891378,0006-291X
17141802,0022-2836
24067962,1098-5514
33963564,1469-7793
34544424,1479-5876
37987909,1940-6029
16570078,1465-7392
17923504,1540-9538
14607526,0891-5849
16966420,0021-9525
20201652,1362-3095
20074061,1470-8752
24821572,2041-1723
30103417,1420-3049
23424633,1932-6203
23327620,1937-335X
32808364,1365-313X
11102443,0021-9258
35663205,1942-0994
23109726,1550-6606
11023841,0264-6021
24474557,1095-8355
15576039,0969-2126
25980808,2045-2322
15285626,0026-8984
38591712,1099-1387
30896891,2410-8650
32320396,1553-7404
10976006,1043-4666
18197420,0302-766X
17141235,0016-6480
15149175,1043-1802
21230501,1550-2376
23638301,2050-084X
18046459,1460-2075
30339839,1525-2191
34645789,2041-4889
26478270,2045-2322
23526182,1476-5535
26756120,1520-5851
29227011,1521-4184
17704818,1545-9993
14600267,0021-9533
32170459,1618-0860
34076991,2241-6293
28338290,1747-0285
28501600,1879-0003
30905778,1873-3441
20463882,1553-7404
22842708,1757-9708
21441935,1529-2916
31041782,1674-8018
19429617,1098-5530
14734550,0021-9258
19718660,1097-4644
27821489,1538-7445
23608519,1878-5875
22843389,1940-6029
11406150,0022-1759
33429949,2073-4409
12753068,0022-3042
30415444,1573-4978
26867482,2041-1723
17804795,0027-8424
25739503,1476-4687
12801638,0378-1119
27298560,2219-2840
21464819,1530-0307
11278383,0021-9258
36610087,1873-7072
18498751,1097-4164
19607917,1095-953X
19961395,1437-4331
23318437,1476-5594
10873583,0006-291X
20029648,1090-0535
17075894,0360-4012
22517896,1528-0020
14757317,0378-4274
33190037,1950-6007
30424709,1933-6969
19694409,1520-4995
16759696,0142-9612
17218069,0378-1135
19364924,1540-8140
24891619,1098-5549
14613866,0008-6363
23772992,1365-2958
23889568,1520-6882
26295369,1945-7170
37584314,1532-2548
11330481,0162-0134
18339653,1537-1719
24293827,0970-2822
11241355,0021-9541
34192540,2211-1247
36116515,1879-2642
20334922,1872-9142
22054083,1943-3530
11564615,0091-6765
16697075,0171-9335
16226767,0022-2836
21683998,1879-0291
21291318,1607-8888
37090653,2692-8205
21683247,1557-7988
12101186,0021-9258
21492894,1096-0341
11160721,0022-538X
33548630,1090-2104
31994230,1521-4184
24573286,1529-2401
14734159,0378-1097
17672827,1470-8728
28341929,1573-5192
33529367,1527-3350
14588248,0960-9822
34709885,1095-9203
22323285,1939-4586
19270695,1476-4679
17015169,0891-5849
25820739,1940-6029
34878886,1098-5514
17203972,1535-3893
19053250,1520-4995
11416202,0027-8424
27259924,1940-6029
28766296,1940-6029
37460547,2041-1723
11061976,0022-2836
36650214,2399-3642
27988176,1873-5177
36331296,1745-7270
22644441,1573-5028
21605641,1879-0038
15956561,0022-538X
15629081,1007-8738
10913161,0021-9258
28645283,1477-7827
20631314,1550-6606
20696126,1096-0309
21538401,1522-2683
37636994,2391-5463
17963016,1071-2690
37116717,1873-2259
26947341,1532-2653
29770561,1099-1352
12571851,0004-3591
31995159,1529-7268
23139242,1460-2083
15837803,0021-9525
15194749,0022-538X
11222660,1529-2401
25266387,1098-5530
32112875,1879-3169
37635409,1745-7270
12706724,0022-2836
34806709,1940-087X
21604429,0044-4529
17596509,1059-1524
20177898,1432-0843
18693258,1521-1878
14561827,0022-3751
26538284,1557-3125
21787315,1470-8752
28274284,1469-8161
36858209,1879-2596
21856159,1879-0445
28011375,1950-6007
20018881,1083-351X
15075519,0269-9370
28452935,2073-4425
30427113,1439-7633
12885404,0014-5793
23621882,1520-4995
28087776,1537-1719
12009473,1567-5394
15956600,0022-538X
36186824,2296-858X
11390483,0022-1767
11889559,0938-8990
10766822,0021-9258
26738854,1559-1182
17230642,0022-3042
30550895,1872-7492
16971436,0022-538X
27448774,1464-3391
37271806,1129-2377
17828509,1672-0733
25171916,1873-2542
11350160,0022-2836
29677198,1932-6203
15353482,0006-4971
12880480,1523-0864
15935074,0022-3042
35128285,2470-1343
16332681,0021-9258
27576138,1876-7737
36274132,1479-5876
12637495,0021-9258
10745007,0969-2126
21589936,1932-6203
27259665,1879-0038
14690436,0006-2960
30231881,1478-811X
30514760,1083-351X
20309906,1521-4141
36964908,2666-1667
21745598,1878-1705
24355864,1662-8128
22351691,1557-3265
31729440,2045-2322
21805998,1520-5126
11577344,1529-2908
25066055,1932-7420
25591759,1421-9778
37984437,1460-2075
24417662,1528-1167
11306307,1010-7940
22412194,1550-6606
15174860,0002-7863
34907852,1538-0254
32951146,1432-1955
17276628,0378-1119
20179423,1933-6926
27699900,1098-1063
17406341,1750-2799
25552918,1449-1907
20188096,1873-3468
33658365,1091-6490
29676519,1747-0285
19812161,1098-5514
10919673,0008-5472
34334056,1096-3669
14604964,0006-4971
23202964,1422-0067
30546379,1664-462X
10846069,0022-538X
25180243,1539-7262
28277942,1933-690X
24318044,1949-2553
22820112,1873-2976
38491952,1536-2442
22307735,1097-0347
31467865,2314-4378
28575669,1097-4172
14636571,1097-2765
27532772,2050-084X
15239951,1534-5807
34406862,1098-5514
11583551,0002-7863
27611087,1932-6203
17052245,1470-8744
34753392,1559-2324
15949978,0006-3002
37518069,1884-2836
16646819,1544-6115
18079965,0021-9738
21711399,1365-313X
18585279,1873-3573
23411175,1873-7072
25630976,1573-5079
19000169,1600-0854
18452037,0093-7711
37348915,1535-5667
32359438,1097-4172
27791457,1554-8635
28559487,2150-7511
26731489,1520-4995
16757740,1535-9778
19429264,0378-4274
27716508,1097-4172
11344904,0367-6102
25985273,1558-8238
29537428,1364-548X
32809788,1944-8252
25823022,1476-5594
30867509,2045-2322
16222107,1347-3182
35258392,1554-8635
22310048,1089-8638
17145704,0021-9258
21863743,2310-6972
17196972,0021-9673
11313870,0950-9232
10819983,0006-2960
18400234,1089-8638
10704369,0021-9533
15385962,0261-4189
26336257,0022-2585
20554764,1939-4586
12877463,0923-9820
15489166,1074-5521
35917185,2379-3708
28587652,2044-5040
30871575,1479-5876
10787409,0021-9258
10762162,0364-5134
28294177,2045-2322
18069985,1472-765X
11472780,0145-305X
17553785,0021-9258
16378835,0049-3848
27578623,0894-0282
30193833,1879-1107
31127277,1362-4962
34171286,2213-6711
12370286,0270-7306
30067911,1543-8392
16488500,0168-1656
19294709,1521-3773
15760964,0268-1161
10734145,0021-9258
28102866,1742-2051
33561226,2160-1836
35503714,1527-3350
15380030,1471-213X
19434405,1432-0614
22154739,1873-5169
36640344,2211-1247
20194721,1550-6606
15476827,0022-2836
22926518,1476-5594
33187397,1559-4106
22629470,1932-6203
20348443,1469-9001
24728867,1573-6903
18845245,0891-5849
21062060,1520-4995
27722449,1477-9234
20880182,1440-1746
26924438,1097-4199
16407299,0021-9258
32770392,1874-270X
36533424,1469-7793
19285086,1089-8638
21549183,1879-0038
23205847,1538-7836
24550718,1553-7358
22673114,1558-1497
20217339,0065-2598
22910912,1083-351X
19172738,0261-4189
11470431,0969-2126
22407013,1545-9985
17403666,0021-9258
11779854,0021-9258
20959633,1754-8411
19254536,1542-0086
16103408,0022-1007
31175182,1521-0111
16049770,0166-8595
26729273,1471-2105
19386722,1098-5514
10966646,1072-8368
22173014,1873-7544
25675982,1748-7838
15721984,0891-5849
24911789,1932-6203
37446004,1422-0067
11593014,0027-8424
27776253,1879-2472
24006493,1939-4586
24601998,1365-2958
26599497,1553-7404
33727138,1638-6183
16810654,1439-4227
12445119,0960-7412
28288108,1552-4469
11544250,0021-9258
12815957,0026-8984
25394468,2041-1723
25869014,1473-1150
29949403,1522-1563
33356950,1538-0254
37876141,1615-9861
37869939,1439-7633
21239863,1598-6535
10763241,0003-2700
20629041,1099-1263
20959456,1083-351X
21165603,1432-072X
28738617,1873-3573
19457061,1471-4159
36841889,1476-5403
26170450,1083-351X
22422660,1097-4644
25489970,1520-4995
23077570,1932-6203
28319173,1932-6203
34115795,1932-6203
24286242,1478-6362
24333428,1090-2104
20195528,1932-6203
16338500,0301-472X
31221586,2352-3964
37023120,1932-6203
11278742,0021-9258
15163546,0041-008X
19287377,1476-4679
19647513,1097-4164
15582280,0531-5565
32771944,1878-1705
29751820,1756-9966
15836819,1003-0603
32897053,1520-6882
22479423,1932-6203
26286114,2045-2322
25031747,1936-2625
35710296,2051-1426
17151356,1059-1524
22308476,1091-6490
28217949,1879-0844
15304258,0891-5849
17530783,0006-2960
19734940,1476-5594
34831104,2073-4409
12111791,0361-8609
25222273,1932-6203
14762342,0022-5223
37640259,1769-7123
29599515,2045-2322
26944680,1549-5477
26235031,1878-4186
37284740,1948-7185
20501644,1557-3125
34087674,1873-2542
15065767,0393-974X
32587398,1476-5594
27859590,1097-0134
14586786,0949-8257
33230096,2041-1723
18273558,0920-654X
34060134,1521-4184
25265063,1090-2422
22539396,1098-2272
27529439,1748-6963
29979809,1521-4141
29764287,1551-4005
25190283,1573-5028
30086304,1878-1551
11190493,1084-9785
21321389,1875-8908
22718890,1522-1466
31513821,1879-0089
20872397,1861-471X
33220791,2211-1247
15987687,0021-9258
35008716,1422-0067
17004707,0022-2623
22921109,1875-6638
29434598,1664-3224
10702272,0021-9258
31456056,0948-5023
11726276,0021-924X
21707804,1365-313X
18729110,1612-1880
15558555,1549-3296
33469042,2045-2322
33978999,1365-313X
24055276,1872-8057
15008941,1198-743X
11137079,0021-9150
19795504,1098-1136
11257453,0898-6568
16029573,0376-2491
19084502,1090-2104
29358758,1545-9985
26183180,1477-9137
26379051,1932-6203
11717193,0953-8178
25820741,1940-6029
20955473,1460-9568
26262653,1948-7185
34310849,2050-6414
15525667,0950-1991
21149897,1945-4589
22622581,1476-4687
15482538,0815-9319
22902619,1083-351X
35230200,1744-7666
15606899,0022-3042
17323923,0006-2960
21093410,1090-2104
10922373,0021-9258
31455537,1557-7988
19054616,0304-4017
15191890,0363-6135
33446097,1471-2164
17130828,0950-9232
20944627,1476-4687
21331075,1476-5551
25301780,1549-5477
11470791,0021-9258
24422466,1520-510X
35631169,2072-6643
38232686,1090-2120
35858335,1091-6490
20220313,1559-2324
28666355,1362-4962
32783938,2211-1247
29884904,1476-5551
30241031,2213-2317
12192052,0270-7306
12149647,0950-9232
18540208,1505-1773
17028931,1389-5729
20575522,1520-5118
24440607,1096-0384
25089001,1090-2104
21498506,1083-351X
10786614,0006-3002
30252178,1469-896X
33250321,1873-2690
30718387,1091-6490
17116876,0027-8424
25847177,1898-4002
34464741,1531-4332
17043893,1617-4615
36635261,2041-4889
22524202,1365-2958
20166752,1520-4995
34204159,1422-0067
17251981,1476-4687
15964821,0270-7306
21883523,1365-2958
29501157,1873-3573
29634774,1932-6203
32362895,1664-3224
38148574,1365-2958
15628850,0006-2960
28536265,1083-351X
34654750,1091-6490
24629538,1873-2402
15312755,0024-3205
36384163,1362-4962
24133346,1598-6357
17373765,1554-8937
38100883,2213-2317
14967148,1097-2765
25437426,1523-1747
27865932,1873-3441
27907166,1553-7374
36175685,1432-0738
17329375,1362-4962
16912298,0022-538X
34396095,2631-9268
16951688,1529-2908
17049164,0006-3002
10623617,0006-291X
28593992,2041-1723
21056139,1879-1883
28199306,1476-4687
10707983,0896-6273
21178287,1875-8908
12689827,0003-2697
29945054,1879-3231
30197003,1090-2104
11719514,0021-9258
30886319,2045-2322
15146488,1097-0134
10810141,1040-4651
31297506,1755-3245
38237595,1878-4186
23378018,1477-9137
17274067,0006-3592
21276419,0006-3002
38203523,1422-0067
16982645,1362-4962
22539768,1524-4571
29260901,2169-141X
25723153,1932-6203
34481426,2008-823X
16140994,1088-9051
33658355,1946-6242
33263770,1096-0929
27313498,1449-2288
16381004,0020-7136
31470137,1095-9947
38165941,1091-6490
16125194,0022-1759
21843809,1872-7077
11889468,1097-6256
19843956,1937-9145
15754340,0021-9541
14714727,0277-8033
12604819,0022-1317
25220052,1879-0445
14718167,0092-8674
23707953,0006-3002
12354173,0001-6772
34485123,2234-943X
21199865,1083-351X
20972579,1432-2013
12721493,1073-6085
19591856,1096-0333
25000956,2045-2322
19424579,1019-6439
24713161,1876-7737
10743658,0960-7412
24032678,1208-6002
32456552,2046-2441
23794785,0567-7734
31048205,1873-4847
22431015,1477-9137
31757014,2223-7747
24237934,1582-4934
25527740,1362-4962
24334870,1524-4636
14603521,0021-9541
23397387,1940-6029
18578513,1520-4898
17332412,1095-9203
16252694,0379-4172
31562697,1755-148X
26132171,1932-6203
28430929,1464-3502
21809204,1940-6029
29467213,1521-009X
20056679,1477-9129
34133843,1878-0261
30361065,2352-3964
35854198,1099-1263
19401903,0955-3002
23584768,1098-5336
19881956,1476-5586
19409090,1743-422X
10943737,0918-8959
27133896,1365-313X
17585805,1525-7797
21177973,1549-5469
29916073,1940-6029
29666193,1083-351X
11967083,0950-382X
17786928,1097-4644
17234684,0021-924X
11196670,1466-4879
20965998,1471-9053
30022809,1177-8881
22119729,1873-3468
11208719,0016-5085
16045276,1549-9596
33271983,2306-5354
35353813,1553-7358
18780401,1615-9861
36400162,1879-0712
31180055,0973-7138
23926101,1083-351X
31604597,1097-4199
20595071,0006-3002
12068582,0555-1099
19703111,1365-2958
19793832,1537-1719
18410284,1478-3231
25517306,1942-0870
30270456,1097-4644
28131906,1872-7980
12837769,0021-9258
19207567,1462-2920
22021095,1097-4652
11279132,0021-9258
17255222,0002-9637
21357626,1083-351X
22646158,1471-2121
28756134,1095-9513
34126900,1873-4294
17269734,1535-3893
32570757,1420-3049
17681147,1550-4131
25495140,1557-8542
29407764,1873-7064
32321804,1098-5514
20440077,1558-8238
25000553,1520-4995
29697018,1538-0254
35632769,1999-4915
15329673,0261-4189
16855132,0077-8923
17446452,0077-8923
21600680,1768-3254
22140117,1362-4962
28678467,1554-8937
27439307,1475-2859
22417760,1879-1514
27798880,1791-7530
28204532,1460-2423
18550409,1097-4164
19136583,1040-0605
16764905,0045-6535
22616609,1462-2920
18613670,1520-5126
31853184,1178-6930
19188449,1098-5549
37158297,2047-4849
32698179,1421-9913
33400290,1097-4652
23087915,1364-5528
19660447,1095-564X
12686536,0021-9258
16803849,0964-6906
14755158,0925-2738
30061014,1095-9157
23108405,1476-5594
24385583,1091-6490
21595565,1557-7716
37838173,1083-351X
36070061,1573-5079
28887307,1083-351X
18369438,1553-7404
21725067,1460-2083
16716195,1356-9597
19280639,0006-3525
16287841,0270-7306
17975087,1350-0872
16284309,1040-4651
26658714,1096-0007
31010901,1098-5530
33838103,1097-4164
15827988,0947-6539
33877499,1573-6903
35617726,1879-0534
25683445,1348-0421
11163396,0161-5890
32315313,1932-6203
25274630,1083-351X
34328180,1477-9137
20427319,1477-9137
17386097,1471-213X
20668032,1469-9001
33431876,2041-1723
31131408,1362-4962
26946487,1472-765X
32169631,1879-0038
10731714,0021-924X
18221737,0014-4827
16882729,0027-8424
28883619,2045-2322
25259911,1932-6203
25424359,1559-0283
23986495,1091-6490
10631094,0006-291X
32730856,1873-3913
27038811,1466-1268
11853433,0002-7863
17567691,0022-538X
19777511,1521-3765
21698137,1553-7404
19513710,1432-0614
24097068,1546-1718
32971174,1873-3476
24414991,1532-2807
35556226,1936-0541
36346917,1554-8937
36169091,1097-4687
15537792,0959-6658
30785056,2299-5684
24325319,1557-8534
28963881,1096-0341
12036325,0042-6822
33504804,2041-1723
14734805,0027-8424
23794066,1528-0020
11123892,0006-2960
10961888,0006-4971
11371430,0006-3495
15814141,0165-0270
30969765,1520-5126
34271421,1476-928X
38251062,1877-718X
17149700,0020-7136
27605189,2076-3905
15060077,0021-9258
10741414,0014-2980
14672662,0022-2836
15087317,1367-4803
31530638,1083-351X
15564131,1525-0016
15456927,1096-6080
17634359,1529-2401
15964848,0021-9258
27654876,1545-7885
21782783,1096-0309
17254543,0003-9861
15199062,0021-9258
21930696,1083-351X
35891348,1999-4915
32080302,2045-2322
12860076,0378-1135
21964280,0006-3002
29957332,2211-3207
24331137,1871-403X
33188014,2375-2548
22166102,1470-8728
27746050,1932-7420
25829262,1876-7737
24637096,1873-7544
29216799,1538-0254
30219582,1096-1186
16542179,0340-2096
19539751,1873-4596
19854127,1097-4164
19347326,1064-3745
30070746,1469-445X
19348413,1520-4812
15232492,1234-1010
12837758,0021-9258
18670093,0918-6158
11891322,0027-8424
16310989,0378-5173
20942108,0047-1852
17923696,1098-5549
30572603,1420-3049
31441995,1747-0285
21185345,1872-9754
32665335,1532-2548
16775601,0085-2538
25096878,2150-7511
35605656,1879-0712
21502812,1551-4005
30407695,1349-7006
23212246,1744-4292
21550711,1873-4200
33226022,1940-087X
